city,country,description,location,state,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Ghost Category,Event Type,Over 18 binge drink at least once per month,Alcohol deaths per capita,Annual deaths attributable to excessive alcohol use,Sunrise,Sunset,Daylight Duration,Daylight Duration 2,crime_solved,victim_sex,weapon,Median Age,Population,Housing Units,moon_phase,moon_diameter,moon_distance,geotopic_name,geotopic_longitude,geotopic_latitude,NER_ENTITIES,NER_PERSONS,NER_ORGS,NER_LOCATIONS,image_path,tika_caption
Gainesville,United States,"the school is in Wyoming County and was built back in the early 1900's. There is an unsolved myth that the school was built where Native Americans used to live. Many of the students have had experiences. Students have had doors and lockers slam on them. Lights mysteriously go on and off. A mysterious fog, an apparition of a child have been reported.",Letchworth Central School,New York,NY,-78.1164997,42.6292602,-78.133638,42.6542217,False,True,1803-03-12 00:00:00,1.0,Unknown,UAP,,Unknown,17.60%,5.4,6701.0,7:09,18:59,11:50,11:43,,,,25.3,236.0,56.0,12.35,1889.5,379317,Wyoming County,-76.01655,41.51833,"[('Wyoming County', 'GPE'), (""the early 1900's"", 'DATE'), ('Native Americans', 'NORP')]",[],[],['Wyoming County'],images/gainesville_new_york_5495.png,"{""captions"": [{""confidence"": 0.0024434569807809626, ""sentence"": ""a red stop sign sitting on the side of a road .""}, {""confidence"": 0.0005364798002243199, ""sentence"": ""a red stop sign sitting on the side of a street .""}, {""confidence"": 0.0002888140469453828, ""sentence"": ""a stop sign on the corner of a street .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 16, ""captioning"": 609, ""units"": ""ms""}}"
Garrison,United States,Reports of it being haunted by a young woman.,Bird and Bottle Inn,New York,NY,-73.9107585,41.41324789999999,-73.9404737,41.3804881,False,False,3/12/2019 0:00,1.0,Unknown,Ghost,Female Child,Haunting,17.60%,5.4,6701.0,7:09,18:59,11:50,11:46,,,,40.7,324.0,132.0,25.47,1840.5,389415,,,,[],[],[],[],images/garrison_new_york_5496.png,"{""captions"": [{""confidence"": 5.329809446933376e-05, ""sentence"": ""a red brick building with a clock on it .""}, {""confidence"": 4.98066912010351e-05, ""sentence"": ""a red brick building with a clock tower .""}, {""confidence"": 2.7260321978381643e-05, ""sentence"": ""a red brick building with a clock on it""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 19, ""captioning"": 599, ""units"": ""ms""}}"
Geneseo,United States,Blake Hall & Steuben Hall - Strange Presences have been noted in Blake and Steuben Halls. These presences include unexplained noises and white apparitions.it's said that a boy fell and died during the construction of Monroe hall and has been seen on several occasions by students.,State University of New York,New York,NY,-77.8237029,42.796092,-77.816947,42.795896,True,True,1847-01-17 00:00:00,1.0,Unknown,Unknown,,Murder,17.60%,5.4,6701.0,7:09,18:59,11:50,9:26,,,,45.8,6774.0,3028.0,12.35,1889.5,379317,Monroe County,-77.63626,43.16512,"[('Blake Hall & Steuben Hall - Strange Presences', 'ORG'), ('Blake', 'GPE'), ('Steuben Halls', 'ORG'), ('Monroe', 'PERSON')]",['Monroe'],"['Blake Hall & Steuben Hall - Strange Presences', 'Steuben Halls']",['Blake'],images/geneseo_new_york_5497.png,"{""captions"": [{""confidence"": 0.0002672915774182018, ""sentence"": ""a man is taking a picture of himself in the mirror .""}, {""confidence"": 0.00019131413884903827, ""sentence"": ""a man is taking a picture of himself in a mirror .""}, {""confidence"": 9.120557269713256e-05, ""sentence"": ""a man is taking a picture of himself in a mirror""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 13, ""captioning"": 589, ""units"": ""ms""}}"
Geneva,United States,"The ghost of Belhurst Castle is that of a beautiful Italian opera singer, who fled from Spain with her lover. One night the couple raced to their secret tunnel. Just when within safety the tunnel collapsed killing the opera singer. Over the years, dozens of guests have reported seeing a woman in white standing silently on the front lawn in the middle of the night.",Belhurst Castle,New York,NY,-76.9752306,42.8392709,-76.985557,42.8679836,False,True,1/1/2025 0:00,1.0,Evening,Ghost,Male,Murder,17.60%,5.4,6701.0,7:09,18:59,11:50,9:06,Yes,Male,Handgun,50.5,4208.0,1933.0,1.47,1877.5,381744,Kingdom of Spain,-4.0,40.0,"[('Belhurst Castle', 'ORG'), ('Italian', 'NORP'), ('Spain', 'GPE'), ('One night', 'TIME'), ('the years', 'DATE'), ('dozens', 'CARDINAL'), ('white standing', 'ORG')]",[],"['Belhurst Castle', 'white standing']",['Spain'],images/geneva_new_york_5498.png,"{""captions"": [{""confidence"": 0.0006496615803047683, ""sentence"": ""a large building with a clock tower on top .""}, {""confidence"": 0.00034128601636635727, ""sentence"": ""a tall building with a clock on it""}, {""confidence"": 0.0002702129869790011, ""sentence"": ""a large building with a clock tower on top of it .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 16, ""captioning"": 596, ""units"": ""ms""}}"
Geneva,United States,"Hirshson - Rm 304 -  will fly off of shelves by themselves, the pull blind will pull down by itself, and then roll up to the top. There are also scratching sounds along both walls around one in the morning and about once a week, it sounds as if someone is walking around the room and tapping on the desks when no one else is there. Images have also been seen in the door mirror.",Hobart and William Smith Colleges,New York,NY,-76.9844868,42.8591531,-76.985557,42.8679836,True,True,10/15/1908 0:00,1.0,Morning,Unknown,,Unknown,17.60%,5.4,6701.0,7:09,18:59,11:50,11:05,Yes,Male,Handgun,50.5,4208.0,1933.0,12.35,1889.5,379317,,,,"[('Hirshson - Rm 304 -  ', 'ORG')]",[],['Hirshson - Rm 304 -  '],[],images/geneva_new_york_5499.png,"{""captions"": [{""confidence"": 0.0003371493871023975, ""sentence"": ""a black and white photo of a person holding an umbrella""}, {""confidence"": 0.0002962484586491929, ""sentence"": ""a black and white photo of a person holding an umbrella .""}, {""confidence"": 0.00010817452876694119, ""sentence"": ""a black and white photo of a person walking with a dog""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 13, ""captioning"": 615, ""units"": ""ms""}}"
Geneva,United States,"Hirshson -  and several others on campus, are haunted by former students.",Hobart and William Smith Colleges,New York,NY,-76.9844868,42.8591531,-76.985557,42.8679836,False,False,10/15/1908 0:00,,Unknown,Ghost,Male,Haunting,17.60%,5.4,6701.0,7:09,18:59,11:50,11:05,Yes,Male,Handgun,50.5,4208.0,1933.0,12.35,1889.5,379317,,,,"[('Hirshson', 'ORG')]",[],['Hirshson'],[],images/geneva_new_york_5500.png,"{""captions"": [{""confidence"": 0.00031415046000429856, ""sentence"": ""a woman standing on a beach holding a surfboard .""}, {""confidence"": 0.0001613416002126167, ""sentence"": ""a woman standing on a beach with a surfboard .""}, {""confidence"": 6.284516469520898e-05, ""sentence"": ""a woman standing on a beach holding a snowboard .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 15, ""captioning"": 586, ""units"": ""ms""}}"
Geneva,United States,Smith Hall - The office of the women's college has a male ghost who walks along the roof of the hall around 3 in the morning.,Hobart and William Smith Colleges,New York,NY,-76.9844868,42.8591531,-76.985557,42.8679836,False,False,10/15/1908 0:00,,Morning,Ghost,Male,Unknown,17.60%,5.4,6701.0,7:09,18:59,11:50,11:05,Yes,Male,Handgun,50.5,4208.0,1933.0,12.35,1889.5,379317,,,,"[('Smith Hall - The', 'ORG'), ('3 in the morning', 'TIME')]",[],['Smith Hall - The'],[],images_3/geneva_new_york_5501.png,
Geneva,United States,"The quad area - used to be a cemetery, which was moved when the school was built. From 1 until 3 in the morning, a transparent man can be seen walking his dog across the quad.",Hobart and William Smith Colleges,New York,NY,-76.9844868,42.8591531,-76.985557,42.8679836,False,True,10/15/1908 0:00,1.0,Morning,Unknown,,Unknown,17.60%,5.4,6701.0,7:09,18:59,11:50,11:05,Yes,Male,Handgun,50.5,4208.0,1933.0,12.35,1889.5,379317,,,,"[('1', 'CARDINAL'), ('3 in the morning', 'TIME')]",[],[],[],images_3/geneva_new_york_5502.png,
Gilbertsville/Mt Upton,United States,2 kids were driving and got killed on the front yard of the school and one the day back from summer vacation you see a flower bouquet on the spot where they died.,Gilbertsville Mt Upton Central School,New York,NY,-75.3468031,42.4447641,-75.3468031,42.4447641,False,True,1/1/2025 0:00,2.0,Morning,Unknown,,Murder,17.60%,5.4,6701.0,7:09,18:59,11:50,9:09,,,,,,,1.47,1877.5,381744,,,,"[('2', 'CARDINAL'), ('summer', 'DATE')]",[],[],[],,
Glen Haven,United States,"The Screamer - A sanitarium was burned down in 1912 to clear a spot for a watershed for the city of Syracuse. The site is located on Skaneateles Lake. The Sanitarium's caretaker was said to have perished in the fire. His screams could be heard across the lake. Even in life, he was a nasty jealous man and now takes out his revenge on those at the summer camp across the lake. He can be seen and heard at night pacing the wooded cliffs above the camp brandishing his sharpened scythe and wailing.",Skaneateles,New York,NY,-76.2677602,42.7661004,-76.2779859,42.7656238,True,True,1/3/2025 0:00,1.0,Evening,Unknown,,Murder,17.60%,5.4,6701.0,7:09,18:59,11:50,9:08,,,,59.7,56.0,29.0,10.88,1906.5,375937,,,,"[('1912', 'DATE'), ('Syracuse', 'GPE'), ('Skaneateles Lake', 'PERSON'), ('Sanitarium', 'ORG'), ('summer', 'DATE'), ('night', 'TIME')]",['Skaneateles Lake'],['Sanitarium'],['Syracuse'],images_3/glen_haven_new_york_5504.png,
Glens Falls,United States,there are many ghosts in the old patient wing built over 150 years ago my mother witnessed a man in a black suit walking down the hall towards her with all the lights on and no body in the halls but the ghosts said to be over 200 ghosts in the hospital.,Glens Falls Hospital,New York,NY,-73.6455339,43.306768,-73.6440058,43.3095164,False,True,1869-03-12 00:00:00,1.0,Unknown,Ghost,Male,Unknown,17.60%,5.4,6701.0,7:09,18:59,11:50,11:46,,,,36.6,14784.0,6674.0,12.35,1889.5,379317,Glens Falls,-73.64401,43.30952,"[('150 years ago', 'DATE'), ('200', 'CARDINAL')]",[],[],[],images_3/glens_falls_new_york_5505.png,
Glenmont,United States,"Haunted slave house - in the Henry Hudson park, there's a road that will take you to the park rite off of RT9w. if you turn onto that road and follow it down it will bring you to a trail that is marked off no trespassing! The trail is marked with 2 large lion statues. If you walk this trail there is said to be a slave house where the white settlers had dropped off the slaves when they came in from the river. The rumor behind this is that in the 1980's 4 kids went in to look 4 ghosts and they never came back, so 2 cops were sent in to look 4 them and only one came back out, the other was never seen again. Also sometimes you will see the lion statues eyes reflect light like if they were glass, but there cement. This whole area is said to be haunted.",Henry Hudson park,New York,NY,-73.7613918,42.5454127,-73.7698945,42.6052,False,True,1793-03-12 00:00:00,4.0,Unknown,Ghost,Female Child,Haunting,17.60%,5.4,6701.0,7:09,18:59,11:50,11:47,,,,37.9,15795.0,4938.0,12.35,1889.5,379317,New York,-75.4999,43.00035,"[('Henry Hudson', 'PERSON'), ('2', 'CARDINAL'), ('the white settlers', 'ORG'), ('1980', 'DATE'), ('4', 'CARDINAL'), ('4', 'CARDINAL'), ('2', 'CARDINAL'), ('4', 'CARDINAL'), ('only one', 'CARDINAL')]",['Henry Hudson'],['the white settlers'],[],images_3/glenmont_new_york_5506.png,
Goshen,United States,"It was often reported by several local hobos who lived and drank around the lake in the old historic track, that the specter of a jockey and horse who drown in the lake in the early 1900's would rise to ride across the lake on some nights. Of course no one ever listened to the belligerents until others had reported being chased through the brush along side of one of the dirt trails and also the trotting of a horse could be heard on several occasions.",old historic track,New York,NY,-74.3209921,41.4024891,-74.3243191,41.4020382,True,False,1654-03-12 00:00:00,1.0,Evening,Ghost,Male,Death,17.60%,5.4,6701.0,7:09,18:59,11:50,11:47,Yes,Male,Rifle,40.4,352.0,114.0,Unknown,Unknown,Unknown,New York,-75.4999,43.00035,"[(""the early 1900's"", 'DATE'), ('some nights', 'DATE'), ('one', 'CARDINAL')]",[],[],[],images_3/goshen_new_york_5507.png,
Gloversville,United States,A lot of people have seen ghosts.,Prospect Hill Cemetery,New York,NY,-74.3354848,43.046014,-74.3437467,43.0528506,False,True,3/19/2025 0:00,1.0,Unknown,Ghost,Unknown,Unknown,17.60%,5.4,6701.0,7:09,18:59,11:50,12:07,,,,41.0,15211.0,6175.0,81.25,1770.1,404908,Prospect Hill,138.71667,-35.23333,[],[],[],[],images_3/gloversville_new_york_5508.png,
Grand Island,United States,"in the holiday inn there is a room that is all locked up. This is because whenever someone rented that room, they got a call in the middle of the night at the same time and when they picked up all they heard was a little girl laughing.",Holiday Inn,New York,NY,-78.99226,43.050424,-78.9657302,43.0216283,True,False,1846-03-12 00:00:00,,Evening,Unknown,,Unknown,17.60%,5.4,6701.0,7:09,18:59,11:50,11:45,,,,34.9,52755.0,19895.0,12.35,1889.5,379317,,,,[],[],[],[],images_3/grand_island_new_york_5509.png,
Grand Island,United States,A young girl who haunts the holiday inn next door her grave stone glows. There is also a young woman who died of AIDS in the early 1990's there and she can be seen on her grave marker holding her infant son. There is also a man who died in the Gulf War walking around. He is supposedly looking for his pregnant wife,Whitehaven Cemetery,New York,NY,-78.8968195,43.0259025,-78.9657302,43.0216283,False,True,1888-03-12 00:00:00,1.0,Morning,Unknown,,Death,17.60%,5.4,6701.0,7:09,18:59,11:50,11:47,,,,34.9,52755.0,19895.0,12.35,1889.5,379317,Whitehaven,-75.79104,38.26929,"[(""the early 1990's"", 'DATE'), ('the Gulf War', 'EVENT')]",[],[],[],images_3/grand_island_new_york_5510.png,
Granville,United States,"poltergiest activity, her name is Lizzy she died in a fire a long time ago when the building was a privete home. at night you can see the lights go on and off room to room, and she knocks over objects when she's upset, the feeling of another presence when your alone in the building. things like that","Head Start pre-school, Church St.",New York,NY,-73.259529,43.406987,-73.259553,43.4078495,False,True,1864-03-12 00:00:00,1.0,Evening,Ghost,Male,Death,17.60%,5.4,6701.0,7:09,18:59,11:50,11:46,Yes,Male,Handgun,43.5,1554.0,622.0,12.35,1889.5,379317,,,,"[('Lizzy', 'PERSON'), ('night', 'TIME')]",['Lizzy'],[],[],images_3/granville_new_york_5511.png,
Greene,United States,A female committed suicide by jumping off the top floor balcony. Her apparition is said to haunt her old room (28) and the hallway. Some have even felt her in the dining room and basement.,Sherwood Inn,New York,NY,168.6972685,-45.023726,-75.7699147,42.3292408,False,True,3/12/1938 0:00,,Unknown,Unknown,,Suicide,17.60%,5.4,6701.0,7:09,18:59,11:50,12:35,Yes,Male,Knife,55.0,1154.0,561.0,12.35,1889.5,379317,,,,"[('28', 'CARDINAL')]",[],[],[],images_3/greene_new_york_5512.png,
Greenport,United States,"Tapping on the window, scratching at the door, the lights flickered and turned off without us turning them off. - February 2004 update / additional info: Be careful not to confuse this haunted house with the Raynham Hall in Norfolk, England. There is a connection though; the Raynham Hall in Oyster Bay was named after the one in England. The Townsend family still holds ownership of Raynham Hall in Norfolk.",Townsend Manor Inn,New York,NY,-72.3619647,41.1087767,-72.3592501,41.1034326,False,True,3/20/2025 0:00,,Unknown,Ghost,Male,Haunting,17.60%,5.4,6701.0,7:09,18:59,11:50,12:10,,,,52.3,2543.0,1168.0,73.33,1778.1,403085,Town of Oyster Bay,-73.51094,40.7996,"[('February 2004', 'DATE'), ('the Raynham Hall', 'ORG'), ('Norfolk', 'GPE'), ('England', 'GPE'), ('the Raynham Hall', 'FAC'), ('Oyster Bay', 'LOC'), ('England', 'GPE'), ('Raynham Hall', 'FAC'), ('Norfolk', 'GPE')]",[],['the Raynham Hall'],"['Norfolk', 'England', 'the Raynham Hall', 'Oyster Bay', 'England', 'Raynham Hall', 'Norfolk']",images_3/greenport_new_york_5513.png,
